case_id,device,target,backend_target,npu2,flow,status,validation,timed_validation_failure,dtype,M,N,K,m,n,k,npu_columns,warmup,iterations,raw_count,filtered_count,outlier_count,q1_us,q3_us,iqr_us,lower_bound_us,upper_bound_us,raw_mean_us,raw_median_us,raw_min_us,raw_max_us,raw_std_us,raw_gflops,filtered_mean_us,filtered_median_us,filtered_min_us,filtered_max_us,filtered_std_us,filtered_gflops,elapsed_seconds,error,log_path
mlir-aie_int8_M512_N1024_K1024_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,512,1024,1024,64,128,64,8,20,200,200,170,30,216.0,217.25,1.25,214.125,219.125,218.835,217.0,206.0,400.0,19.05223805750915,4906.627477323097,216.9470588235294,217.0,215.0,219.0,0.8419987753650613,4949.326484639788,9.157951680012047,,logs/mlir-aie/int8/mlir-aie_int8_M512_N1024_K1024_m64_n128_k64_8col.log
mlir-aie_int8_M512_N1024_K2048_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,512,1024,2048,64,128,64,8,20,200,200,197,3,302.0,311.0,9.0,288.5,324.5,307.82,310.0,289.0,342.0,6.538164880147946,6976.426638944838,307.4060913705584,310.0,289.0,320.0,5.621528907751605,6985.82008712165,10.404486590065062,,logs/mlir-aie/int8/mlir-aie_int8_M512_N1024_K2048_m64_n128_k64_8col.log
mlir-aie_int8_M512_N2048_K256_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,512,2048,256,64,128,64,8,20,200,200,159,41,241.0,243.0,2.0,238.0,246.0,254.2,242.0,228.0,422.0,37.16275016733826,2112.002014162077,241.93710691823898,242.0,239.0,245.0,1.0381741022371496,2219.051549547676,6.326955683529377,,logs/mlir-aie/int8/mlir-aie_int8_M512_N2048_K256_m64_n128_k64_8col.log
mlir-aie_int8_M512_N2048_K512_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,512,2048,512,64,128,64,8,20,200,200,169,31,281.0,283.0,2.0,278.0,286.0,282.325,282.0,269.0,306.0,5.087177508206294,3803.211986186133,282.4260355029586,282.0,279.0,286.0,1.3263944181825005,3801.8514195684056,6.985498389229178,,logs/mlir-aie/int8/mlir-aie_int8_M512_N2048_K512_m64_n128_k64_8col.log
mlir-aie_int8_M512_N2048_K1024_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,512,2048,1024,64,128,64,8,20,200,200,161,39,370.0,371.0,1.0,368.5,372.5,374.42,370.0,360.0,547.0,25.636372598322097,5735.493958656055,370.30434782608694,370.0,369.0,372.0,0.8193580145672872,5799.239627098745,8.42215755674988,,logs/mlir-aie/int8/mlir-aie_int8_M512_N2048_K1024_m64_n128_k64_8col.log
mlir-aie_int8_M512_N2048_K2048_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,512,2048,2048,64,128,64,8,20,200,200,181,19,562.0,565.0,3.0,557.5,569.5,563.515,564.0,552.0,575.0,3.3331329106412784,7621.744400770166,563.756906077348,564.0,558.0,569.0,1.7951805760342887,7618.4739374363,6.7716951770707965,,logs/mlir-aie/int8/mlir-aie_int8_M512_N2048_K2048_m64_n128_k64_8col.log
mlir-aie_int8_M1024_N256_K256_m64_n128_k64_2col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,256,256,64,128,64,2,20,200,200,173,27,212.0,218.0,6.0,203.0,227.0,229.38,216.0,205.0,406.0,44.087930321120766,585.1326532391664,214.50867052023122,215.0,205.0,226.0,3.2517109717876584,625.698381676098,3.014830037020147,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N256_K256_m64_n128_k64_2col.log
mlir-aie_int8_M1024_N256_K512_m64_n128_k64_2col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,256,512,64,128,64,2,20,200,200,156,44,255.0,259.0,4.0,249.0,265.0,273.695,257.0,247.0,441.0,48.751020245734345,980.7831929702771,255.93589743589743,257.0,249.0,262.0,2.9323122214115567,1048.8386298652506,3.122352491132915,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N256_K512_m64_n128_k64_2col.log
mlir-aie_int8_M1024_N256_K1024_m64_n128_k64_2col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,256,1024,64,128,64,2,20,200,200,160,40,319.0,322.0,3.0,314.5,326.5,326.945,320.0,310.0,467.0,26.00292243191138,1642.0832617106853,319.9625,320.0,315.0,326.0,2.1962681416439116,1677.9182310427004,3.181327880360186,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N256_K1024_m64_n128_k64_2col.log
mlir-aie_int8_M1024_N256_K2048_m64_n128_k64_2col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,256,2048,64,128,64,2,20,200,200,192,8,449.0,454.0,5.0,441.5,461.5,453.73,452.0,439.0,636.0,19.389097451918694,2366.477473387257,451.4375,452.0,442.0,459.0,3.6552259962050684,2378.494972172228,3.380489492788911,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N256_K2048_m64_n128_k64_2col.log
mlir-aie_int8_M1024_N512_K256_m64_n128_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,512,256,64,128,64,4,20,200,200,171,29,220.0,224.0,4.0,214.0,230.0,234.98,223.0,214.0,408.0,38.365474061974005,1142.3757596391183,221.82456140350877,223.0,214.0,228.0,2.791734712032997,1210.1250389117367,4.082200492732227,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N512_K256_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N512_K512_m64_n128_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,512,512,64,128,64,4,20,200,200,163,37,255.0,257.0,2.0,252.0,260.0,264.325,256.0,245.0,442.0,35.615998862870605,2031.1015303130616,255.70552147239263,256.0,252.0,260.0,1.4981891537240823,2099.5671462571977,4.194510177709162,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N512_K512_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N512_K1024_m64_n128_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,512,1024,64,128,64,4,20,200,200,178,22,326.0,328.0,2.0,323.0,331.0,329.04,327.0,319.0,515.0,17.966591218147087,3263.2562120106977,326.85955056179773,327.0,323.0,331.0,1.705063121249036,3285.0250884653065,4.46829535998404,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N512_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N512_K2048_m64_n128_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,512,2048,64,128,64,4,20,200,200,174,26,457.0,460.0,3.0,452.5,464.5,458.885,458.5,446.0,638.0,13.858635394583407,4679.786107630452,458.41954022988506,459.0,453.0,464.0,2.026226835995983,4684.537764081991,5.067077801562846,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N512_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N1024_K256_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,1024,256,64,128,64,8,20,200,200,154,46,233.0,235.0,2.0,230.0,238.0,247.89,234.0,226.0,417.0,43.49698725199252,2165.7626850619226,234.11688311688312,234.0,230.0,238.0,1.173008408579443,2293.174694846619,7.79241085331887,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N1024_K256_m64_n128_k64_8col.log
mlir-aie_int8_M1024_N1024_K512_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,1024,512,64,128,64,8,20,200,200,161,39,280.0,283.0,3.0,275.5,287.5,290.22,282.0,269.0,390.0,24.60998984152574,3699.7513059058647,281.37888198757764,282.0,276.0,286.0,1.9653650092574257,3816.00003673127,8.062199391424656,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N1024_K512_m64_n128_k64_8col.log
mlir-aie_int8_M1024_N1024_K1024_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,1024,1024,64,128,64,8,20,200,200,198,2,378.0,386.0,8.0,366.0,398.0,381.535,382.0,360.0,411.0,6.353642655988767,5628.536433092639,381.4949494949495,382.0,366.0,397.0,5.835062492414159,5629.127334039398,8.698683246970177,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N1024_K1024_m64_n128_k64_8col.log
mlir-aie_int8_M1024_N1024_K2048_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,1024,2048,64,128,64,8,20,200,200,179,21,555.0,557.0,2.0,552.0,560.0,555.925,556.0,548.0,579.0,3.3270670266767994,7725.803473490129,556.1340782122905,556.0,552.0,560.0,1.6422870735263262,7722.898963153453,8.721022197045386,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N1024_K2048_m64_n128_k64_8col.log
mlir-aie_int8_M1024_N2048_K256_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,2048,256,64,128,64,8,20,200,200,180,20,421.0,480.0,59.0,332.5,568.5,456.725,424.0,414.0,601.0,52.44615691354325,2350.959163610488,441.9277777777778,423.0,414.0,510.0,29.388401067154888,2429.677150866783,8.17015680205077,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N2048_K256_m64_n128_k64_8col.log
mlir-aie_int8_M1024_N2048_K512_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,2048,512,64,128,64,8,20,200,200,194,6,486.0,492.0,6.0,477.0,501.0,491.585,487.0,478.0,681.0,24.229171983375743,4368.488965285759,487.80927835051546,487.0,478.0,498.0,4.263210698359098,4402.3017669149895,9.01787300221622,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N2048_K512_m64_n128_k64_8col.log
mlir-aie_int8_M1024_N2048_K1024_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,2048,1024,64,128,64,8,20,200,200,158,42,676.0,678.0,2.0,673.0,681.0,676.83,676.0,663.0,707.0,5.502826546421393,6345.710586114682,676.6075949367089,676.0,673.0,680.0,1.2869129141406415,6347.79646007633,7.867190751247108,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N2048_K1024_m64_n128_k64_8col.log
mlir-aie_int8_M1024_N2048_K2048_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,1024,2048,2048,64,128,64,8,20,200,200,162,38,1055.0,1058.0,3.0,1050.5,1062.5,1057.48,1056.0,1044.0,1091.0,6.6805389004181395,8123.023217460377,1056.2222222222222,1056.0,1051.0,1062.0,1.9594657876164887,8132.696331580055,8.196911976672709,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N2048_K2048_m64_n128_k64_8col.log
mlir-aie_int8_M2048_N256_K256_m64_n128_k64_2col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,256,256,64,128,64,2,20,200,200,200,0,452.0,529.0,77.0,336.5,644.5,477.9,454.0,392.0,544.0,48.81721008005271,561.697961916719,477.9,454.0,392.0,544.0,48.81721008005271,561.697961916719,3.3810213981196284,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N256_K256_m64_n128_k64_2col.log
mlir-aie_int8_M2048_N256_K512_m64_n128_k64_2col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,256,512,64,128,64,2,20,200,200,161,39,459.0,477.0,18.0,432.0,504.0,474.945,461.0,450.0,645.0,30.33334757325673,1130.38543831391,462.0,460.0,450.0,495.0,7.9015683638563585,1162.058251082251,3.397239594720304,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N256_K512_m64_n128_k64_2col.log
mlir-aie_int8_M2048_N256_K1024_m64_n128_k64_2col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,256,1024,64,128,64,2,20,200,200,186,14,594.0,598.0,4.0,588.0,604.0,596.455,596.0,582.0,787.0,14.591709118537143,1800.2059233303435,595.994623655914,597.0,588.0,602.0,2.6058191947196625,1801.5964932930406,3.51241385191679,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N256_K1024_m64_n128_k64_2col.log
mlir-aie_int8_M2048_N256_K2048_m64_n128_k64_2col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,256,2048,64,128,64,2,20,200,200,178,22,865.75,869.0,3.25,860.875,873.875,868.815,868.0,853.0,1053.0,16.143133989408625,2471.738687752859,867.6123595505618,868.0,861.0,873.0,2.5706345224966314,2475.1648871305083,3.955992911942303,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N256_K2048_m64_n128_k64_2col.log
mlir-aie_int8_M2048_N512_K256_m64_n128_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,512,256,64,128,64,4,20,200,200,194,6,400.0,455.0,55.0,317.5,537.5,431.4,401.0,391.0,582.0,47.697589037602306,1244.4851923968474,427.30927835051546,401.0,391.0,537.0,42.159579221071205,1256.3989110473112,5.099517156369984,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N512_K256_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N512_K512_m64_n128_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,512,512,64,128,64,4,20,200,200,170,30,462.0,467.0,5.0,454.5,474.5,473.35,466.0,457.0,653.0,24.46850015836688,2268.388769409528,464.25882352941176,465.0,457.0,473.0,2.7595947749260774,2312.8086523744364,5.225360353477299,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N512_K512_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N512_K1024_m64_n128_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,512,1024,64,128,64,4,20,200,200,164,36,603.0,610.25,7.25,592.125,621.125,610.255,606.0,589.0,790.0,18.57632835088786,3518.9939418767563,604.7865853658536,606.0,593.0,616.0,4.805694340714067,3550.8123029893636,5.635143747553229,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N512_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N512_K2048_m64_n128_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,512,2048,64,128,64,4,20,200,200,200,0,882.75,917.0,34.25,831.375,968.375,903.365,910.0,866.0,927.0,17.39430294665469,4754.409674937594,903.365,910.0,866.0,927.0,17.39430294665469,4754.409674937594,5.276594794355333,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N512_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N1024_K256_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,1024,256,64,128,64,8,20,200,200,171,29,412.0,414.0,2.0,409.0,417.0,412.46,413.0,401.0,422.0,2.8945465966192354,2603.2629200407314,412.82456140350877,413.0,409.0,416.0,1.5154889240697693,2600.964003569759,11.328581421636045,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N1024_K256_m64_n128_k64_8col.log
mlir-aie_int8_M2048_N1024_K512_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,1024,512,64,128,64,8,20,200,200,166,34,496.0,501.0,5.0,488.5,508.5,501.15,497.0,486.0,580.0,12.622895864261892,4285.111539459243,497.9578313253012,497.0,489.0,508.0,3.5994517816155494,4312.58133301073,11.508539003320038,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N1024_K512_m64_n128_k64_8col.log
mlir-aie_int8_M2048_N1024_K1024_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,1024,1024,64,128,64,8,20,200,200,198,2,669.0,679.0,10.0,654.0,694.0,674.25,671.0,661.0,853.0,14.470919113864191,6369.992281794586,673.0353535353536,671.0,661.0,690.0,5.423830938251111,6381.488392012667,11.066115527413785,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N1024_K1024_m64_n128_k64_8col.log
mlir-aie_int8_M2048_N1024_K2048_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,1024,2048,64,128,64,8,20,200,200,173,27,1038.0,1041.0,3.0,1033.5,1045.5,1039.185,1039.0,1028.0,1059.0,4.101313813889398,8266.0301986653,1039.2947976878613,1039.0,1034.0,1045.0,2.002838041176921,8265.156922857874,11.361842828802764,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N1024_K2048_m64_n128_k64_8col.log
mlir-aie_int8_M2048_N2048_K256_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,2048,256,64,128,64,8,20,200,200,145,55,774.0,775.25,1.25,772.125,777.125,776.59,775.0,764.0,884.0,12.37666756441329,2765.2733720496017,774.7241379310345,775.0,773.0,777.0,0.9576030321495052,2771.933315173365,11.787162804976106,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N2048_K256_m64_n128_k64_8col.log
mlir-aie_int8_M2048_N2048_K512_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,2048,512,64,128,64,8,20,200,200,169,31,921.0,923.0,2.0,918.0,926.0,925.865,922.0,913.0,1101.0,23.59463445362102,4638.86991732056,921.5917159763313,922.0,918.0,926.0,1.4325638091406434,4660.379668723394,11.308438041247427,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N2048_K512_m64_n128_k64_8col.log
mlir-aie_int8_M2048_N2048_K1024_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,2048,1024,64,128,64,8,20,200,200,178,22,1283.0,1289.0,6.0,1274.0,1298.0,1289.155,1284.0,1274.0,1464.0,20.35585849331833,6663.228697867983,1284.8033707865168,1284.0,1274.0,1298.0,4.690486413486519,6685.797054487419,11.851212953217328,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N2048_K1024_m64_n128_k64_8col.log
mlir-aie_int8_M2048_N2048_K2048_m64_n128_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,int8,2048,2048,2048,64,128,64,8,20,200,200,198,2,2018.0,2041.0,23.0,1983.5,2075.5,2031.33,2030.5,2006.0,2101.0,15.861938721354335,8457.448658760517,2030.6818181818182,2029.5,2006.0,2065.0,14.55414039903494,8460.14822715165,12.464947290718555,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N2048_K2048_m64_n128_k64_8col.log
mlir-aie_bf16_M256_N256_K256_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,256,256,64,64,64,4,20,200,200,175,25,83.75,88.0,4.25,77.375,94.375,87.54,86.0,76.0,135.0,7.835074983687138,383.30399817226413,85.49142857142857,86.0,78.0,94.0,3.556673520385621,392.4888443285877,10.240420553833246,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N256_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N256_K512_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,256,512,64,64,64,4,20,200,200,165,35,103.0,106.25,3.25,98.125,111.125,106.095,105.0,94.0,298.0,15.109797318296497,632.5355954569019,104.93939393939394,105.0,99.0,110.0,2.167800084982035,639.5011585330639,3.7493113493546844,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N256_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N256_K1024_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,256,1024,64,64,64,4,20,200,200,171,29,116.0,119.0,3.0,111.5,123.5,117.905,118.0,109.0,142.0,4.503995448487931,1138.3548450023325,117.70760233918129,118.0,112.0,123.0,2.2547936161038327,1140.2638855325913,4.074289482086897,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N256_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N256_K2048_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,256,2048,64,64,64,4,20,200,200,169,31,156.0,158.0,2.0,153.0,161.0,157.55,157.0,149.0,208.0,4.690149251356507,1703.8112091399555,157.49112426035504,157.0,153.0,161.0,1.3548874631547088,1704.4481538923953,4.677700944244862,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N256_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N512_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,512,256,64,64,64,8,20,200,200,200,0,94.0,99.0,5.0,86.5,106.5,96.14,95.0,87.0,106.0,3.819738210924932,698.0327023091326,96.14,95.0,87.0,106.0,3.819738210924932,698.0327023091326,6.118729308247566,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N512_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M256_N512_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,512,512,64,64,64,8,20,200,200,177,23,111.0,114.0,3.0,106.5,118.5,113.715,112.5,104.0,299.0,13.967597323806267,1180.2992393263862,112.5819209039548,113.0,107.0,118.0,1.9558143749983101,1192.1783437547047,6.336636554449797,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N512_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M256_N512_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,512,1024,64,64,64,8,20,200,200,183,17,138.0,141.0,3.0,133.5,145.5,139.18,140.0,129.0,148.0,2.8438706018382764,1928.6927432102314,139.5846994535519,140.0,134.0,145.0,2.0005971218858787,1923.1008631381148,7.13920465297997,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N512_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M256_N512_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,512,2048,64,64,64,8,20,200,200,171,29,205.0,207.0,2.0,202.0,210.0,205.14,206.0,190.0,219.0,3.8497272630668267,2617.0952130252513,206.21052631578948,206.0,202.0,210.0,1.2851401103026272,2603.508761613068,8.452622277662158,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N512_K2048_m64_n64_k64_8col.log
mlir-aie_bf16_M256_N1024_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,1024,256,64,64,64,8,20,200,200,172,28,156.0,159.0,3.0,151.5,163.5,162.73,158.0,144.0,338.0,29.302339497043576,824.787857186751,157.47093023255815,158.0,152.0,162.0,1.5716504640596827,852.3333659220971,8.111359680071473,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N1024_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M256_N1024_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,1024,512,64,64,64,8,20,200,200,165,35,180.0,182.0,2.0,177.0,185.0,183.28,181.0,170.0,363.0,19.28812069642867,1464.6194674814492,181.3272727272727,181.0,178.0,185.0,1.4063218148176313,1480.3920665797655,8.822775202803314,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N1024_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M256_N1024_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,1024,1024,64,64,64,8,20,200,200,175,25,232.0,234.0,2.0,229.0,237.0,235.83,233.0,220.0,412.0,22.76095560384054,2276.5166094220413,233.17714285714285,233.0,230.0,237.0,1.376348318514449,2302.4165465862866,10.166975504718721,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N1024_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M256_N1024_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,failed,failed,False,bf16,256,1024,2048,64,64,64,8,20,200,0,0,,,,,,,,,,,,,,,,,,,14.845601161941886,mlir-aie xclbin build failed; see the case log,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N1024_K2048_m64_n64_k64_8col.log
mlir-aie_bf16_M256_N2048_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,2048,256,64,64,64,8,20,200,200,157,43,249.0,252.0,3.0,244.5,256.5,264.665,250.0,238.0,438.0,44.86048121676806,1014.2461451268584,250.22292993630575,250.0,245.0,256.0,1.5704221758424397,1072.78520025455,6.585227839648724,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N2048_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M256_N2048_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,2048,512,64,64,64,8,20,200,200,170,30,285.0,288.0,3.0,280.5,292.5,287.165,287.0,278.0,347.0,6.264006305871666,1869.5555238277645,287.00588235294117,287.0,281.0,292.0,2.0933987530091693,1870.592015740608,7.745538868010044,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N2048_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M256_N2048_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,2048,1024,64,64,64,8,20,200,200,187,13,406.0,409.0,3.0,401.5,413.5,407.8,408.0,399.0,417.0,2.7892651361962706,2633.010848455125,408.0748663101604,408.0,402.0,413.0,2.123149551859261,2631.2373357096053,9.776500126346946,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N2048_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M256_N2048_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,256,2048,2048,64,64,64,8,20,200,200,181,19,658.0,661.0,3.0,653.5,665.5,659.09,659.0,650.0,677.0,3.2560558963261057,3258.255546283512,659.3756906077348,659.0,654.0,665.0,2.1264618483937623,3256.8438275616477,14.298093601129949,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N2048_K2048_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N256_K256_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,256,256,64,64,64,4,20,200,200,196,4,134.0,138.0,4.0,128.0,144.0,135.665,136.0,127.0,163.0,3.6280538860386295,494.6660081819187,135.65816326530611,136.0,128.0,144.0,2.910306227992405,494.69093775621496,4.273625613190234,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N256_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N256_K512_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,256,512,64,64,64,4,20,200,200,180,20,152.75,157.0,4.25,146.375,163.375,163.655,156.0,144.0,346.0,35.8508852749831,820.1260456448016,154.69444444444446,156.0,147.0,163.0,3.3334953664321616,867.6312099120128,4.631030927412212,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N256_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N256_K1024_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,256,1024,64,64,64,4,20,200,200,179,21,201.0,205.0,4.0,195.0,211.0,205.185,203.0,189.0,409.0,16.840450558105623,1308.2606233399129,203.04469273743015,203.0,195.0,211.0,2.7722109222080893,1322.051083340212,5.310914497822523,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N256_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M512_N256_K2048_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,failed,failed,False,bf16,512,256,2048,64,64,64,4,20,200,0,0,,,,,,,,,,,,,,,,,,,4.454870034009218,mlir-aie xclbin build failed; see the case log,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N256_K2048_m64_n64_k64_4col.log
